CharityID	RegistrationNumber	CategoryCode	IRSCode	EIN	Purpose	Name	InCareOF	Address1	Address2	City	State	Zip	Phone	PeriodBeginning	PeriodEnding	TotalRevenue	ProgramServiceExpense	ManagementExpense	FundRaisingExpense	TotalAssets
76006	65382	399	501(c)(3)	932832152	To develop secure, fire, quake, and intruder resistant transitional housing for unhoused individuals and families, promote a success path to permanent ownership housing, and work with other organizations to support housing solutions for the unhoused.	Housing Independence Path		5780 Lake Shore Dr		Selma	OR	97538	7075293761	01/01/2025	12/31/2025	5.0000	0.0000	0.0000	0.0000	7.0000
76011	65387	601	501(c)(0)	932259999	To support Marist Catholic High School by promoting interest in, financial support, and increasing attendance at all school sanctioned, as well as athletic activities.	Marist Spartans Boosters, Inc.		1991 West 2nd Ave		Eugene	OR	97402	5413452301	07/01/2024	06/30/2025	343649.0000	184006.0000	2100.0000	0.0000	179582.0000
76012	65388	121	501(c)(0)		Maupin Radio serves as in information and musical education hub for the City of Maupin. Our mission is to provide a diverse range of musical education through a broad spectrum of genres. We strive to cultivate an appreciation for many forms of music while offering a source of community information.	Maupin Radio		1915 NE Stucki Avenue, Ste 308		Hillsboro	OR	97006	5417771438	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
76013	65389	120	501(c)(3)	932912034	Connect people to marginalized communities through immersive storytelling. Support youth in foster care, homeless individuals, victims of human trafficking, and incarcerated individuals through awareness and storytelling.	Nameless Project		2326 Waln Creek Dr S		Salem	OR	97306	5038777309	01/01/2023	12/31/2023	10670.2600	6095.0000	0.0000	0.0000	4399.0000
76015	65391	566	501(c)(3)	932698516	Provide workforce training in the areas of real estate, construction, and development.	New Foundations Work Recovery Program	c/o Stevens & Legal LLC	3400 NE John Olsen Ave, Ste 200		Hillsboro	OR	97124	9098442331	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
76016	65392	286	501(c)(0)	932770535	promote preserving aquatic ecosystems through community education about sustainable fishing.	Northwest Fishing Association Inc.		826 SW Florence Pl		Gresham	OR	97080	5038901690	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	0.0000
76017	65393	149	501(c)(3)	932824821	We strive to provide quality education to medical professionals supporting point of care.	Northwest Point Of Care		17130 SW Baker St		Beaverton	OR	97007	5034098077	01/01/2025	12/31/2025	14750.0000	0.0000	0.0000	0.0000	6315.0000
76019	65395	379	501(c)(0)	934109423	The  conservation and protection and ancient trees that exist in threatened ecosystems, in the United States and around the world, for the benefit of current and future generations, through documentary filmmaking and multimedia educational content that raises awareness and informs the public.	One Tree Project		PO Box 1121		Saint Helens	OR	97051	3039215860	01/01/2025	12/31/2025	57968.0000	0.0000	0.0000	0.0000	67483.0000
76024	65400	91	501(c)(3)	932914336	Provide arts education opportunities for the youth in our community.	Passages Arts Connection		PO Box 392		Beavercreek	OR	97004	9712197149	01/01/2024	12/31/2024	13316.0000	0.0000	0.0000	0.0000	6746.0000
76025	65401	91	501(c)(3)	933157612	To promote a vibrant arts scene in downtown Portland, Oregon. We support artists, by paying them fairly. Portland arts Collective is a safe space for all to gather , and celebrate the arts and art making.	Portland Arts Collective	c/o Aurora Josephson	122 NW Couch St		Portland	OR	972094010	5038530418	01/01/2025	12/31/2025	16000.0000	0.0000	0.0000	0.0000	988.5200
76026	65402	560	501(c)(3)	933375778	Provde reading materials to people incarcerated across the United States.	Portland Books Through Bars		PO Box 11222		Portland	OR	97211	9258185351	01/01/2025	12/31/2025	32164.6700	0.0000	0.0000	0.0000	19065.8900
76027	65403	559	501(c)(4)	933489628	Portland Liberation Alliance shall seek to promote a cooperative society based on democratic principles that prioritize human need over individual accumulation of wealth.	Portland Liberation Alliance	Jonah Grahek	6529 NE Sandy Blvd Ste 101		Portland	OR	972134544	5033950095	01/01/2024	12/31/2024	45782.4800	0.0000	0.0000	0.0000	29511.6200
76028	65404	89	501(c)(3)	932895251	To promote and preserve the art of tap dance.	Portland Tap Company		7345 SW 84th Ave		Portland	OR	97223	5035168306	01/01/2024	12/31/2024	10118.1400	0.0000	0.0000	0.0000	7013.2300
76030	65406	60	501(c)(3)	910640788	Founded in 1917, the Seattle Art Museum connects art to life, as the leading Visual Art Institution in the Pacific Northwest, SAM draws on its global collections, powerful special exhibitions, numerous installations, and dynamic programs to fulfill its important role as a cultural and educational resources benefitting the Seattle region, the Pacific Northwest, and beyond.	Seattle Art Museum	Affinity Fundraising Registration	PO Box 12129		Denver	CO	80212	2066543100	07/01/2024	06/30/2025	0.0000	33134414.0000	7861757.0000	3447072.0000	0.0000
76035	65411	379	501(c)(0)	934006358	Seek and attain preservation in perpetuity of the natural open spaces, flora, fauna, habitats and ecosystem.	Save Videra Oak Meadow	Wesley Van Winkle	PO Box 2516		Eugene	OR	97402	5103688819	01/01/2024	12/31/2024	11550.0000	0.0000	0.0000	0.0000	2236.4100
76036	65412	59	501(c)(0)	933747493	To support school crisis prevention and promote the highest standard of safety for all students and teachers by creating classroom safe zones in every school.	School Safe Zone Solution		761 Salishan Court		Ashland	OR	97520	5418804850	01/01/2024	12/31/2024	1831.0000	0.0000	0.0000	0.0000	0.0000
76037	65413	160	501(c)(0)	932690195	To reach, help families, individuals with special needs to learn life skills and navigate their community.	Shine Foundation		17417 S Killdeer Rd		Beavercreek	OR	97004	5033141444	01/01/2025	12/31/2025	11047.0000	0.0000	0.0000	0.0000	4800.0000
76043	65419	317	501(c)(0)	933158771	To educate, equip, and empower sports-talented youth from all socio-economic backgrounds and ethnicities so their lives will have a positive impact on their communities and on future generations.	Talent Exposure International		1819 SW 5th Ave, #296		Portland	OR	97201	9712376061	01/01/2025	12/31/2025	700.0000	4650.0000	650.0000	0.0000	60.1300
76044	65420	560	501(c)(3)	933089198	TeeKares purpose is to assisting youth in poverty domestically and worldwide.	Teekares		14180 SW Allen Blvd Apt 26		Beaverton	OR	97005	5035600479	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	0.0000
76047	65423	60	501(c)(0)	933418999	To restore the historic property in its entirety so as to continue its legacy space of renewal for the community to gather in and enjoy throughout the generations.	World Famous Petersen Rock Garden, Museum and Peacock Sanctuary, The	Petersen Rock Garden & Museum	7930 SW 77th St		Redmond	OR	97756	5419040557	01/01/2024	12/31/2024	29446.0000	0.0000	0.0000	0.0000	8944.0000
76050	65426	907	501(c)(0)	933051554	Fundraising and community support for the Washington County Circuit Court's Veterans Treatment Court.	Veterans Treatment Court Community Support Association	Julie East-Sanborn	16128 NW Fescue Ct.		Portland	OR	97229	5034756787	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
76051	65427	319	501(c)(0)		Village 503's mission is to promote wellness and connection in the Black community through workshops, activities and events.	Village 503		2800 N. Lombard St #405		Portland	OR	97217	5039075837	01/01/2025	12/31/2025	500.0000	0.0000	0.0000	0.0000	0.0000
76053	65429	560	501(c)(3)	932980309	World Action Groups purpose is to assist people in poverty domestically and worldwide.	World Action Group		14180 SW Allen Blvd Apt 26		Beaverton	OR	97005	5035600479	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	873.4600
76058	65434	602	501(c)(0)	933414417	Raise money to support the City of Canby youth and high school basketball programs.	Canby Buckets Club	c/o Nick Cousin	7083 S Seven Oak Ln		Canby	OR	97013	9713593594	01/01/2024	12/31/2024	14710.6300	0.0000	0.0000	0.0000	14710.6300
76059	65435	40	501(c)(0)	933050411	Provide scholarships to youth in agriculture.	Carl Wendt Memorial		28913 Highway 86		Baker City	OR	97814	5415194109	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	248.0400
76062	65438	92	501(c)(3)	93264424	Constellation is a literary reading series.	Constellation Reading Series		2230 SW Boundary St		Portland	OR	97239	9712750115	01/01/2024	12/31/2024	5000.0000	0.0000	0.0000	0.0000	0.0000
76065	65441	90	501(c)(3)	932980289	East Metro Community Music Association is a nonprofit arts organization serving Gresham and east Portland areas. EMCMA fields a marching band, color guard, drumline, and concert band that are open to everyone 14 and up.	East Metro Community Music Association		PO Box 1911		Gresham	OR	97030	9715700049	07/01/2024	06/30/2025	4942.7600	0.0000	0.0000	0.0000	2580.6300
76070	65446	288	501(c)(3)	932869153	Organize running events, donate proceeds to local organizations.	Gals With Mals Running Co		1445 SW Fleishauer Ln		McMinnville	OR	97128	9712610799	01/01/2025	12/31/2025	1879.0000	0.0000	0.0000	0.0000	139.0100
76075	65451	123	501(c)(0)	933008357	Interviews with Charles Shambry is a dynamic 501c3 organization dedicated to amplifying the voices of community leaders, small business owners, minorities, immigrants, and entrepreneurial women. Through compelling interviews, we highlight their journeys, challenges, and contributions, providing them with a powerful platform to inspire and educate others.	Interviews with Charles Shambry		1955 SW 5th Ave Apt 1316B		Portland	OR	97201	5039955214	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
76076	65452	408	501(c)(3)	932932314	Dedicated to empowering marginalized communities through sustainable and innovative approaches in agriculture, food systems and economic development. A strong emphasis on preserving and promoting culturally relevant food practices. Committed to equitable land development, housing and small business growth, we also focus on advancing progressive educational methods and elevating community well-being through self-care, cultural humility, and ecologically responsible collaborations.	Keep Growing Dreams		3365 SW 192nd Ave		Beaverton	OR	97003	5034422176	01/01/2024	12/31/2024	7400.0000	0.0000	0.0000	0.0000	4002.0200
76079	65455	124	501(c)(3)	932715648	global think tank dedicated to the research, discussion, and service of gratitude worldwide. We aspire to revolutionize the human experience through shared experiences, results, and definitions on gratitude to end internal suffering and build the life of abundance you deserve.	Le Gratitude Institute,Inc	Mohammad S Rahman	7 Walking Woods Dr		Lake Oswego	OR	97035	5039972007	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	1457204.0000
76080	65456	40	501(c)(3)	932942887	To promote healthy youth soccer development through financial assistance, activities funding, and scholarships.	Level The Field		1635 Village Park Lane		Lake Oswego	OR	97034	9713406824	01/01/2024	12/31/2024	200.0000	0.0000	0.0000	0.0000	0.0000
76084	65460	35	501(c)(3)	932514562	To enhance and support the education experience at NBMS, to develop a closer connection between school and home by encouraging parent involvement, and to improve the environment at NBMS through volunteer and financial support.	North Bend Middle School PTO		1500 16th St		North Bend	OR	97459	5412171058	08/01/2024	07/31/2025	12121.4200	0.0000	0.0000	0.0000	4459.8200
76091	65467	319	501(c)(3)	932652164	Non-profit charitable organization.	Phu Syntagma		37419 Coralburst St		Sandy	OR	97055	5039571154	01/01/2025	12/31/2025	7000.0000	0.0000	0.0000	0.0000	500.0000
76092	65468	560	501(c)(3)	934153982	The charitable purpose of the organization is to provide resources to underserved communities as well as youth outreach to provide support and guidance to teens and young adults.	Quitoriano Family Foundation		2999 Buena Crest Ln NE		Salem	OR	97303	5039999515	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
76100	65476	119	501(c)(3)	933166940	Community gathering, picnics, Arabic language classes, traditional Arabic music lessons, cooking classes, fundraising events for various charities, and other similar activities to promote culture in the Middle Eastern community.	SLAC DNP		11610 SE Holgate Blvd		Portland	OR	97266	5037604848	01/01/2024	12/31/2024	170511.0000	19165.0000	3065.0000	0.0000	967960.0000
76101	65477	119	501(c)(3)	934050611	Non profit music studio for marginalized at risk youth within the Portland area. To provide a safe and sober space to record and write music.	SoundScape Academy NW		11628 NE Fremont St		Portland	OR	97220	9717158075	09/01/2024	08/31/2025	3000.0000	0.0000	0.0000	0.0000	0.0000
76102	65478	158	501(c)(0)	932795009	Support for emergency activities and education.  Purchase of emergency equipment.	South Lincoln Emergency Responders		10349 NW Rand St		Seal Rock	OR	97376	5415634441	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	316.6000
76105	65481	35	501(c)(3)	931706320	We are PTO for the newest elementary school in Hillsboro.	Tamarack Community Group		7201 SE Kinnaman St		Hillsboro	OR	97123	5038441890	07/01/2024	06/30/2025	9054.0000	4143.0000	0.0000	0.0000	14182.0000
76107	65483	205	501(c)(3)	934258355	SPLAGen's mission is to promote awareness of and access to genetics services and counseling in Latin America by fostering education, advocacy, research, and public policy.	Latin American Professional Society of Genetic Counseling, The		PO Box 51166		Eugene	OR	97405	2068542101	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
76109	65485	560	501(c)(0)	933928129	We provide free second hand wardrobes to transgender Americans over the age of 17.	Trans Wardrobe Project	The Marie Equi Center	4434 SE 25th Ave		Portland	OR	97202	5033072315	01/01/2024	12/31/2024	0.0000	0.0000	0.0000	0.0000	0.0000
