DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/21/2026,THE COLLEGE OF SAINT BENEDICT,41-0969244,Not Registered,,,
7/21/2026,The Colyer Institute,95-3733111,Not Registered,,,
7/21/2026,The Community Foundation Of Utah,74-3211770,Delinquent,4/30/2026,,
7/21/2026,THE CORPORATION OF HAVERFORD COLLEGE,23-6002304,Not Registered,,,
7/21/2026,The Council For Sustainable Healing,45-5363092,Closed,5/31/2024,,
7/21/2026,The Craig Perry Foundation,46-1910408,Closed,9/30/2018,,
7/21/2026,"THE CULVER EDUCATIONAL FOUNDATION, INC.",35-0868071,Not Registered,,,
7/21/2026,The Curators Of University Of Missouri,436003589,Not Registered,,,
7/21/2026,The Dale And Alice Ballard Charitable Foundation,87-6237645,Not Registered,,,
7/21/2026,The Dale And Nancy Murphy Foundation,99-2884000,Closed,5/31/2025,,
7/21/2026,The Dale P Holt Family Charitable Foundation,82-3584807,Not Registered,,,
7/21/2026,The Dallas Foundation,752890371,Not Registered,,,
7/21/2026,The David J Nelson Family Foundation Inc,46-3510689,Current,4/30/2027,,
7/21/2026,The Davies Family Research Foundation,91-2147330,Not Registered,,,
7/21/2026,The Delbert And Belva Hansen Support Foundation,87-0669690,Current,2/28/2027,,
7/21/2026,The Dell Loy Hansen Charitable Support Foundation,87-0634564,Not Registered,,,
7/21/2026,The Dell Loy Hansen Foundation Inc,26-1609090,Not Registered,,,
7/21/2026,The Denovo Project,90-1070459,Closed,8/31/2019,,
7/21/2026,The Dickey Foundation,472343434,Not Registered,,,
7/21/2026,The Dinosaur Museum,87-0517818,Upcoming Filing,8/31/2026,,
7/21/2026,The Dixie And Anne Leavitt Foundation,87-0663523,Not Registered,,,
7/21/2026,The Eaton Foundation,87-0517223,Closed,5/31/2015,,
7/21/2026,The Elation Foundation,87-0571966,Closed,10/31/2025,,
7/21/2026,THE ENGINE ROOM INC.,800788519,Not Registered,,,
7/21/2026,The Eric T And Elizabeth C Jacobsen Foundation,87-0661833,Not Registered,,,
7/21/2026,The Erin Kimball Memorial Foundation Inc,87-0663819,Closed,3/31/2018,,
7/21/2026,The Family Development Foundation,26-3748327,Closed,4/30/2023,,
7/21/2026,The Family Place Utah,87-0398053,Current,6/30/2027,,
7/21/2026,The Feline Refuge,82-0714815,Closed,2/28/2023,,
7/21/2026,The Fellowship Foundation Incorporated,87-0481308,Delinquent,10/31/2024,,
7/21/2026,THE FOUNDATION FOR CITY COLLEGE,84-3867573,Closed,1/1/1900,,
7/21/2026,The Foundation For Healthcare Quality Inc,85-1212555,Current,2/28/2027,,
7/21/2026,The Freedom Academy Foundation,13-4255839,Current,7/31/2027,,
7/21/2026,The Freemanson Foundation Inc — Torrin James Sole Mbr,46-4716817,Not Registered,,,
7/21/2026,The Fuller Center For Housing Inc — Castle Country Fuller Center For Ho,87-0499002,Not Registered,,,
7/21/2026,The Fuller Center For Housing Inc — Fch Of Salt Lake,85-3886386,Not Registered,,,
7/21/2026,The Gandhi Family Charitable Foundation Inc,56-2536333,Upcoming Filing,10/31/2026,,
7/21/2026,The Gary And Anna Peterson Charitable Foundation,91-2146793,Not Registered,,,
7/21/2026,The George And Victoria Hobson Foundation,20-6384026,Not Registered,,,
7/21/2026,The Gfc Foundation,87-0529248,Upcoming Filing,8/31/2026,,
7/21/2026,The Give Alliance,41-2934285,Upcoming Filing,11/30/2026,,
7/21/2026,The Give So They Can Live Foundation Inc,82-4648266,Closed,3/31/2023,,
7/21/2026,The Global Christ Project,39-4415524,Upcoming Filing,9/30/2026,,
7/21/2026,"The Global Fund To Fight Aids, Tuberculosis And Malaria",980380092,Not Registered,,,
7/21/2026,The Goat Foundation,85-3978539,Upcoming Filing,11/30/2026,,
7/21/2026,The Good Samaritan Foundation,74-3244815,Current,4/30/2027,,
7/21/2026,The Good Samaritans,87-0431317,Current,4/30/2027,,
7/21/2026,The Gordan Burt Affleck Foundation,87-0669939,Not Registered,,,
7/21/2026,The Grand Theatre Foundation Inc,87-0670255,Current,2/28/2027,,
7/21/2026,The Greater Good Foundation Inc,46-3083810,Current,5/31/2029,,
7/21/2026,The Green Urban Lunchbox — Adele Pincock Sole Mbr,45-4320152,Not Registered,,,
7/21/2026,The H R Wing Family Benevolent Agency,30-0235381,Closed,2/28/2021,,
7/21/2026,The Hansen Scholars Support Foundation,20-8098854,Upcoming Filing,12/31/2026,,
7/21/2026,The Harrison H And Barbara J Horn Foundation,37-1476301,Not Registered,,,
7/21/2026,The Hauser Family Foundation,77-0153940,Not Registered,,,
7/21/2026,The Healing Collective Utah Inc,39-4040784,Upcoming Filing,8/31/2026,,
7/21/2026,The Helm Foundation,83-1692550,Upcoming Filing,8/31/2026,,
7/21/2026,The Hendrix Foundation,87-0666625,Not Registered,,,
7/21/2026,THE HILL SCHOOL,23-1352647,Not Registered,,,
7/21/2026,The Holmes Family Foundation,26-0446897,Delinquent,6/30/2026,,
7/21/2026,THE HOPE STREET GROUP,450497577,Current,3/31/2027,,
7/21/2026,The Horological Society Of Utah,85-0857375,Current,4/30/2027,,
7/21/2026,The Horse Of Many Colors,47-5235570,Current,1/31/2027,,
7/21/2026,THE HUMAN ADVENTURE CORPORATION,680194625,Not Registered,,,
7/21/2026,The Idumea Foundation — Johnson Mckay F Ttee,87-0573492,Not Registered,,,
7/21/2026,The Inn Between,47-2329595,Upcoming Filing,12/31/2026,,
7/21/2026,THE INSTITUTE FOR CANCER RESEARCH,23-6296135,Not Registered,,,
7/21/2026,The Institute For Self Reliant Agriculture,27-1213552,Current,2/28/2027,,
7/21/2026,The Institute For Watershed Science Inc,20-5399906,Not Registered,,,
7/21/2026,The Institute Of Attachment And Adoption,82-1653862,Current,5/31/2027,,
7/21/2026,The Intermountain Suzuki String Institute,87-0647618,Upcoming Filing,11/30/2026,,
7/21/2026,The International Canopy Network,91-1610587,Closed,12/31/2018,,
7/21/2026,The International Centre For Missing And Exploited Children,223630133,Not Registered,,,
7/21/2026,THE INVESTIGATIVE PROJECT ON TERRORISM FOUNDATION,134331855,Not Registered,,,
7/21/2026,THE J. PAUL GETTY TRUST,95-1790021,Not Registered,,,
7/21/2026,The James Ferrell Foundation,26-2696309,Current,6/30/2027,,
7/21/2026,The James P Thorne Charitable Endowment,87-0676662,Current,5/31/2027,,
7/21/2026,THE JANE STERN DORADO COMMUNITY LIBRARY INC.,660360258,Not Registered,,,
7/21/2026,The Jared Prescott Charitable Trust — Prescott M Keith Ttee,87-6223323,Not Registered,,,
7/21/2026,The Jarem Hallows Foundation,84-3937962,Closed,12/31/2022,,
7/21/2026,The Jeremy Ranch Elementary School Parent Teacher Organization,87-0534846,Current,3/31/2027,,
7/21/2026,The Joanne L Shrontz Family Foundation,20-8515544,Not Registered,,,
7/21/2026,The John D Eccles And Vera E Eccles Family Foundation,87-0478574,Not Registered,,,
7/21/2026,The John M Parrish Foundation,26-0742094,Not Registered,,,
7/21/2026,The John W And Helen B Jarman Foundation,87-0650345,Not Registered,,,
7/21/2026,The Joseph Smith Sr And Lucy Mack Smith Family Foundation,87-0478044,Delinquent,9/30/2024,,
7/21/2026,The Jr Way,81-4190321,Upcoming Filing,10/31/2026,,
7/21/2026,The Kentlands Initiative,30-0221347,Closed,1/31/2021,,
7/21/2026,The Keystone Foundation — Winwood Richard I Ttee,87-6228583,Not Registered,,,
7/21/2026,The Kinship Collective,41-3504684,Current,1/31/2027,,
7/21/2026,The Leavitt Institute For International Development,76-0810605,Upcoming Filing,12/31/2026,,
7/21/2026,The Leonardo,48-1268355,Closed,10/31/2015,,
7/21/2026,The Lighted Candle Society,52-2116963,Closed,5/31/2020,,
7/21/2026,The Lighthouse Foundation,87-6220829,Upcoming Filing,11/30/2026,,
7/21/2026,The Lightweaver Foundation,47-5077915,Upcoming Filing,10/31/2026,,
7/21/2026,The Little Bear Foundation — Warren Ricks,82-5526588,Not Registered,,,
7/21/2026,The Lousje B Rooker Charitable Foundation,20-6442708,Not Registered,,,
7/21/2026,The Lumin Foundation,88-3472880,Upcoming Filing,7/31/2026,,
7/21/2026,"THE LUTHERAN UNIVERSITY ASSOCIATION, INC. D/B/A VALPARAISO UNIVERSITY",35-0868125,Not Registered,,,
7/21/2026,The M Falk Family Foundation,26-0711933,Not Registered,,,
7/21/2026,The Madson Foundation Llc,83-3215318,Closed,1/31/2026,,
7/21/2026,THE MARINE BIOLOGICAL LABORATORY,04-2104690,Not Registered,,,
7/21/2026,The Mark And Kathie Miller Foundation — Hansen Dale T Ttee,87-0676533,Not Registered,,,
7/21/2026,The Mark And Nancy Peterson Foundation,80-1005721,Not Registered,,,
7/21/2026,The Mccarthey Dressman Education Foundation — Mccarthey Sarah Ttee,87-0646265,Not Registered,,,
7/21/2026,The Mccarty Family Foundation Inc,20-4766769,Current,2/28/2027,,
7/21/2026,The Mellor Foundation,56-2548567,Not Registered,,,
7/21/2026,"THE MENTAL HEALTH ASSOCIATION OF NEW YORK CITY, INC.",13-2637308,Not Registered,,,
7/21/2026,The Methodist Hospital Foundation,760094743,Not Registered,,,
7/21/2026,The Milo Foundation,20-4175388,Not Registered,,,
7/21/2026,The Miner Family Foundation,98-0441716,Not Registered,,,
7/21/2026,The Moon Foundation,88-2738897,Current,5/31/2027,,
7/21/2026,The Morgan Community Choir,87-0665723,Current,2/28/2027,,
7/21/2026,The Mount Sinai Hospital,131624096,Not Registered,,,
7/21/2026,The Mundi Project,38-3734621,Current,1/31/2027,,
7/21/2026,The Museum Of Modern Art,131624100,Not Registered,,,
7/21/2026,The Nacd Foundation — Children Of Hope Academy,22-2272922,Not Registered,,,
7/21/2026,The National Association For Pacific Islanders,33-1114282,Current,3/31/2027,,
7/21/2026,THE NATIONAL FLORENCE CRITTENTON MISSION,540505932,Closed,12/31/2022,,
7/21/2026,The National Model Car Builders,87-0481286,Not Registered,,,
7/21/2026,The National Tongan American Society Inc,87-0556679,Closed,3/31/2025,,
7/21/2026,The Nazarene Fund,85-0535397,Closed,,,
7/21/2026,The New York Eye And Ear Infirmary,135562304,Not Registered,,,
7/21/2026,The Nu Skin Force For Good Foundation,87-0577244,Current,1/31/2027,,
7/21/2026,The Open Floor Collective,41-2665486,Upcoming Filing,11/30/2026,,
7/21/2026,THE OPHELIA J. BERRY FUND INC. (PATHWAYS TO COLLEGE),260060754,Not Registered,,,
7/21/2026,The Opportunity Foundation,87-0626778,Current,5/31/2027,,
7/21/2026,The Opus Foundation,83-2203345,Upcoming Filing,11/30/2026,,
7/21/2026,The Orchestra Of Southern Utah,74-2543392,Upcoming Filing,10/31/2026,,
7/21/2026,The Peace For Paul Foundation Of Oregon Inc,46-3792129,Not Registered,,,
7/21/2026,The Peoplescollaborative Foundation Inc,47-3685501,Current,3/31/2027,,
7/21/2026,The Philanthrophy Community Foundation,87-0665692,Not Registered,,,
7/21/2026,The Pinto Foundation,47-2349592,Closed,11/30/2023,,
7/21/2026,The Pregnancy Resource Center Of Cache Valley,27-1736336,Upcoming Filing,10/31/2026,,
7/21/2026,The Preparedness Foudnation,87-0653938,Not Registered,,,
7/21/2026,The Professional Pickleball Federation,81-2059977,Closed,4/30/2019,,
7/21/2026,The Protea Project,84-3610105,Closed,11/30/2020,,
7/21/2026,The Queen Center,87-0686605,Closed,11/30/2025,,
7/21/2026,"The Raleigh Rescue Mission, Incorporated",566024168,Not Registered,,,
7/21/2026,The Ray And Tye Noorda Foundation,87-0649164,Current,2/28/2027,,
7/21/2026,The Red Sky Foundation,80-0700592,Closed,3/31/2026,,
7/21/2026,The Reinhold Foundation,87-0565581,Upcoming Filing,9/30/2026,,
7/21/2026,The Relational Learning Foundation,20-1119269,Closed,12/31/2022,,
7/21/2026,The Richard H And Joann O Keller Family Foundation,84-1399116,Current,4/30/2027,,
7/21/2026,THE RIGHT QUESTION PROJECT INC.,43099027,Not Registered,,,
7/21/2026,The Riley Foundation,80-0159303,Closed,3/31/2026,,
7/21/2026,The Road Home,87-0212465,Current,5/31/2027,,
7/21/2026,The Robert W Hemelgarn Memorial Foundation,93-1216871,Closed,7/31/2025,,
7/21/2026,The Rock Foundation,20-5723991,Current,,,
7/21/2026,The Romney Foundation For Children — Ann D & W Mitt Romney Ttee,04-6907315,Not Registered,,,
7/21/2026,The Rory Youngberg Foundation C/O Royce Richards,47-1902709,Not Registered,,,
7/21/2026,The Rose Education Support Foundation,86-0949132,Closed,7/31/2015,,
7/21/2026,The Rotary Club Of Form Union Midvale,74-2522671,Not Registered,,,
7/21/2026,The Royal Blue Collective Foundation,92-1410832,Closed,12/31/2025,,
7/21/2026,The S3 Charitable Foundation,41-2846704,Not Registered,,,
7/21/2026,The Sabin Childrens Foundation,33-0592170,Not Registered,,,
7/21/2026,The Sad Foundation 40 Birch Lane,13-6111388,Not Registered,,,
7/21/2026,THE SAFE SISTERS CIRCLE,825194511,Not Registered,,,
7/21/2026,The Saint George Charity Fund — Sgcf,81-1138559,Not Registered,,,
7/21/2026,The Sally Bytheway Chorale Inc,68-0661856,Current,2/28/2027,,
7/21/2026,The Salt Lake Tribune Inc,84-1878709,Current,5/31/2027,,
7/21/2026,The Sammy Center,86-1715891,Current,1/31/2027,,
7/21/2026,The San Juan Foundation,94-2842652,Delinquent,4/30/2026,,
7/21/2026,The Sandy Club A Safe Place For Boys & Girls,26-0499689,Not Registered,,,
7/21/2026,THE SCIENCE MUSEUM OF MINNESOTA,41-0706172,Not Registered,,,
7/21/2026,"THE SEEING EYE, INC.",22-1539721,Not Registered,,,
7/21/2026,The Sheena Foundation,41-2748115,Upcoming Filing,11/30/2026,,
7/21/2026,The Sherry Black Foundation,81-4809759,Upcoming Filing,12/31/2026,,
7/21/2026,The Shifting Foundation,36-6108560,Closed,12/31/2019,,
7/21/2026,The Smith Family Liftem Foundation,47-5530021,Closed,11/30/2025,,
7/21/2026,The Society For Cardiovascular Therapy Inc,46-4171558,Closed,11/30/2016,,
7/21/2026,The Society For The Preservation Of Old Mills,14-6030119,Not Registered,,,
7/21/2026,The Solida Foundation,86-2850298,Closed,3/31/2026,,
7/21/2026,The Southern Utah Officials Association Inc,87-0641277,Closed,11/30/2025,,
7/21/2026,The Stage Door,80-0787082,Delinquent,9/30/2024,,
7/21/2026,The Startup Academy,82-1243868,Closed,4/30/2020,,
7/21/2026,The Statue Of Responsiblity Foundation Inc,86-3103504,Not Registered,,,
7/21/2026,The Sterling Singers,41-2229673,Current,1/31/2027,,
7/21/2026,The Steve And Paula Child Foundation — Child W Steven Et Al Ttee,91-6566879,Not Registered,,,
7/21/2026,The Steven B Achelis Foundation,87-0481479,Current,1/31/2027,,
7/21/2026,The Stewart Legacy Foundation — Stephen G Stewart Ttee,20-8229881,Not Registered,,,
7/21/2026,The Straighter Way Founation,21-4977202,Not Registered,,,
7/21/2026,The Sudden Arrhythmia Death Syndromes Foundation,87-0492100,Upcoming Filing,12/31/2026,,
7/21/2026,The Sumba Foundation,91-2168923,Not Registered,,,
7/21/2026,The Summit County Recovery Foundation,30-0785676,Current,3/31/2027,,
7/21/2026,The Swan Canal Company,87-0525240,Current,5/31/2027,,
7/21/2026,THE SYRIA FUND INC.,474547136,Not Registered,,,
7/21/2026,The Teams Foundation — Theteams,47-2991457,Not Registered,,,
7/21/2026,The Timpanogos Academy Foundation,87-0673635,Current,4/30/2027,,
7/21/2026,The True Force,39-4989352,Upcoming Filing,10/31/2026,,
7/21/2026,The Trustees Of Columbia University In The City Of New York,135598093,Not Registered,,,
7/21/2026,THE TRUSTEES OF DAVIDSON COLLEGE,56-0529961,Not Registered,,,
7/21/2026,The Tully Graves Foundation — Lewis Parnell S Jr Ttee,62-6356784,Not Registered,,,
7/21/2026,The Twelfth Hour Foundation,88-0232787,Upcoming Filing,12/31/2026,,
7/21/2026,The U.S. Charitable Gift Trust,311663020,Not Registered,,,
7/21/2026,The Uintah School District Foundation,87-0430076,Not Registered,,,
7/21/2026,The United States Pony Clubs Inc — Intermountain Region,83-0278626,Not Registered,,,
7/21/2026,The United States Pony Clubs Inc — Park City Pony Club,47-3607761,Not Registered,,,
7/21/2026,The United States Pony Clubs Inc — South Valley Pony Club,88-0956405,Not Registered,,,
7/21/2026,The United States Pony Clubs Inc — Wasatch Pony Club,87-0350808,Not Registered,,,
7/21/2026,"THE UNIVERSITY OF TENNESSEE FOUNDATION, INC.",62-1844686,Not Registered,,,
7/21/2026,The University Of Wyoming Foundation,830201971,Not Registered,,,
7/21/2026,The Urban Alternative,751835253,Not Registered,,,
7/21/2026,The Utah Emergency Management Association,87-0554824,Closed,3/31/2024,,
7/21/2026,The Utah Foundation For The Blind And Visually Impaired,74-2516125,Upcoming Filing,9/30/2026,,
7/21/2026,The Utah Land Use Institute,26-0287997,Current,5/31/2027,,
7/21/2026,The Utah Petroleum Marketers & Retailers Association,87-0615722,Current,7/31/2027,,
7/21/2026,The Utah Soccer Association Inc,87-0456250,Closed,2/28/2025,,
7/21/2026,The Utah Team Handball Association,83-2958906,Current,1/31/2027,,
7/21/2026,"THE UWM FOUNDATION, INC.",23-7337744,Not Registered,,,
7/21/2026,The Veterans Connection,45-5002172,Closed,3/31/2026,,
7/21/2026,The Vietnamese Volunteer Youth Association,87-0510609,Upcoming Filing,12/31/2026,,
7/21/2026,The Vivian Skaggs Armstrong Foundation,87-0530600,Upcoming Filing,9/30/2026,,
7/21/2026,The Washington County School District Foundation,87-0439582,Upcoming Filing,10/31/2026,,
7/21/2026,THE WETLANDS CONSERVANCY,930797197,Not Registered,,,
7/21/2026,The Wheelwright Family Charitable Foundation,87-0672839,Not Registered,,,
7/21/2026,The Whittenburg Foundation,20-8139667,Not Registered,,,
7/21/2026,The Windhover Forum — Attention Michael S Feeley,95-4363267,Not Registered,,,
7/21/2026,The Woody Charitable Foundation,83-2552673,Not Registered,,,
7/21/2026,The Xtra Mile Charitable Foundation,22-3882656,Upcoming Filing,10/31/2026,,
7/21/2026,The Young Living Foundation,43-2007854,Current,3/31/2027,,
7/21/2026,The Young Mens Christian Association Of Northern Utah — Ymca Of Northern Utah,87-0212472,Not Registered,,,
7/21/2026,The Zahra Charity Inc,30-0507924,Upcoming Filing,9/30/2026,,
7/21/2026,THE ZAKAT FOUNDATION OF AMERICA,36-4476244,Not Registered,,,
7/21/2026,The Zoo Art And Parks Preservation Committee,20-8623830,Not Registered,,,
7/21/2026,The@Comforteers,83-3477642,Current,7/31/2027,,
7/21/2026,The@Don And Ruth Clark Foundation For Music Inc,20-2708255,Not Registered,,,
7/21/2026,The@Henry S And Patrice Hemingway Foundation,20-2056179,Closed,12/31/2023,,
7/21/2026,The@Launfal Foundation,20-8075391,Upcoming Filing,11/30/2026,,
7/21/2026,The@Lorraine Beckham Ashe Foundation,30-0119766,Not Registered,,,
7/21/2026,Thedk Heroes Foundation,33-4086039,Upcoming Filing,10/31/2026,,
7/21/2026,Their Story Is Our Story,81-2983626,Current,6/30/2028,,
7/21/2026,Theodore And Elizabeth Schmidt Family Foundation,68-0422838,Upcoming Filing,11/30/2026,,
7/21/2026,Therapeutic Recreation Foundation,87-0649888,Current,3/31/2027,,
7/21/2026,They Call Me Troy Inc,84-3701766,Closed,11/30/2025,,
7/21/2026,Thinc Inc,26-4143897,Upcoming Filing,9/30/2026,,
7/21/2026,Think About Eternity Inc,20-2365484,Upcoming Filing,8/31/2026,,
7/21/2026,Think Bigger Foundation,87-4045641,Closed,12/31/2023,,
7/21/2026,Thinkative Foundation,88-2107045,Closed,5/31/2024,,
7/21/2026,Third Saturday Night Dance Club,82-3408691,Upcoming Filing,10/31/2026,,
7/21/2026,Thirion Family Foundation,74-2862429,Not Registered,,,
7/21/2026,This Is The Place Foundation,84-1426573,Upcoming Filing,8/31/2026,,
7/21/2026,Thom And Gail Williamsen Family Foundation,47-1903071,Upcoming Filing,8/31/2026,,
7/21/2026,Thomas A And Lucille B Horne Foundation,94-2594430,Not Registered,,,
7/21/2026,Thomas And Candace Dee Foundation,27-3949457,Not Registered,,,
7/21/2026,Thomas Edison Charter School Inc,87-0673250,Current,4/30/2027,,
7/21/2026,Thomas Fairview Cemetery Tr — Don E Henderson Ttee,82-7086371,Not Registered,,,
7/21/2026,Thomas Frank Thatcher Foundation,46-4013288,Not Registered,,,
7/21/2026,Thomas H And Carolyn L Fey Family Foundation,87-0532783,Closed,12/31/2025,,
7/21/2026,Thomas Hicken Family Organization,94-2883455,Not Registered,,,
7/21/2026,Thomas J Bryson Memorial Foundation,99-1659351,Current,3/31/2027,,
7/21/2026,Thomas Nelson Leadership Academy,87-1424218,Current,6/30/2027,,
7/21/2026,Thomas Tolman Family Organization,23-7256835,Closed,12/31/2021,,
7/21/2026,Thomas X And George W Smith Family Foundation,85-2091780,Current,7/31/2027,,
7/21/2026,Thompson Kamara Hope Foundation,88-2011353,Current,5/31/2027,,
7/21/2026,Thomsen Family Foundation — Thomsen Jeffrey B Ttee,71-6203114,Not Registered,,,
7/21/2026,Thousand Currents,770071852,Not Registered,,,
7/21/2026,Three Falls Parent Teacher Volunteer Organization — Ptvo,22-3624117,Not Registered,,,
7/21/2026,Three Peaks Rangers Inc,27-2484757,Closed,10/31/2020,,
7/21/2026,Three Points Academy Inc,47-3006182,Closed,4/30/2025,,
7/21/2026,Three Trees Project,85-4390264,Closed,12/31/2023,,
7/21/2026,Threepenny Theatre Company,83-3336853,Current,2/28/2027,,
7/21/2026,Threshholdgives Inc,46-2273977,Current,3/31/2027,,
7/21/2026,Thrive Foundation Inc,87-0938152,Current,5/31/2027,,
7/21/2026,Thrive Learning Center,86-2704888,Current,3/31/2027,,
